iid,iid_clean,gender,wave,round,position,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,race,imprace,imprelig,from,zipcode,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,satis_2,length,numdat_2,you_call,them_cal,date_3,numdat_3,num_in_3
301,301.12,0,12,14,3,318,0,0.15,0,29,6,40,30,10,8,2,10,0,7,7,7,6,7,6,7,1,2,34,bilingual education,9,university of pennsylvania,2,3,8,"Washington, DC","8,540",2,4,1,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,40,5,20,20,10,5,9,9,8,9,8,1,5,10,10,5,10,2,6,6,0,8,3,3,,,,,
301,301.12,0,12,14,3,319,0,-0.11,1,26,2,20,25,20,10,5,20,0,5,6,7,8,9,10,6,5,2,34,bilingual education,9,university of pennsylvania,2,3,8,"Washington, DC","8,540",2,4,1,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,40,5,20,20,10,5,9,9,8,9,8,0,5,6,10,5,6,6,4,5,0,8,3,3,,,,,
301,301.12,0,12,14,3,320,0,0.63,1,36,2,20,16,16,16,16,16,0,7,8,9,2,9,,5,1,2,34,bilingual education,9,university of pennsylvania,2,3,8,"Washington, DC","8,540",2,4,1,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,40,5,20,20,10,5,9,9,8,9,8,0,5,6,10,4,10,5,5,5,0,8,3,3,,,,,
301,301.12,0,12,14,3,321,0,0.63,1,29,2,30,15,15,20,10,10,0,6,7,8,7,5,5,7,5,2,34,bilingual education,9,university of pennsylvania,2,3,8,"Washington, DC","8,540",2,4,1,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,40,5,20,20,10,5,9,9,8,9,8,1,6,6,7,7,9,6,7,6,0,8,3,3,,,,,
302,302.12,0,12,14,13,308,0,-0.23,0,27,4,17,19,18,17,11,18,0,8,9,10,8,7,7,9,5,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,0,5,10,10,,10,5,5,7,0,5,3,3,0,0,0,,
302,302.12,0,12,14,13,309,0,-0.3,1,32,2,20,20,20,20,10,10,0,5,4,4,4,4,0,3,2,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,0,4,9,8,4,8,,4,4,0,5,3,3,0,0,0,,
302,302.12,0,12,14,13,310,0,-0.62,1,25,2,24,15,20,20,8,13,0,6,6,5,7,5,4,4,4,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,0,3,,,,3,,2,5,0,5,3,3,0,0,0,,
302,302.12,0,12,14,13,311,0,0.24,0,29,4,50,20,10,10,5,5,0,4,0,2,0,3,8,3,0,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,1,7,9,,8,,7,7,8,0,5,3,3,0,0,0,,
302,302.12,0,12,14,13,312,0,-0.13,1,23,2,25,5,30,15,5,20,0,6,4,4,8,4,8,6,10,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,1,10,10,10,10,10,10,10,10,0,5,3,3,0,0,0,,
302,302.12,0,12,14,13,313,0,0.58,1,27,2,19,13,18,18,10,22,0,3,6,4,8,6,5,4,7,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,0,6,10,,,,8,5,7,0,5,3,3,0,0,0,,
302,302.12,0,12,14,13,314,0,0.16,0,32,6,20,10,30,20,10,10,0,7,5,6,7,6,6,6,5,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,0,5,7,10,7,7,6,4,5,0,5,3,3,0,0,0,,
302,302.12,0,12,14,13,315,0,-0.13,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,0,2,8,6,4,7,2,4,1,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,1,7,6,6,,6,5,7,8,0,5,3,3,0,0,0,,
302,302.12,0,12,14,13,316,0,0.1,1,25,2,25,20,15,25,10,5,0,4,5,6,8,7,6,5,5,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,1,7,6,6,7,8,,7,6,0,5,3,3,0,0,0,,
302,302.12,0,12,14,13,317,0,0.12,1,30,2,50,0,20,20,0,10,0,4,7,8,6,7,4,5,7,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,0,7,10,,,10,,6,6,0,5,3,3,0,0,0,,
302,302.12,0,12,14,13,318,0,0.13,0,29,6,40,30,10,8,2,10,0,4,3,5,4,6,4,5,1,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,0,7,8,5,,,,4,5,0,5,3,3,0,0,0,,
302,302.12,0,12,14,13,319,0,0.37,1,26,2,20,25,20,10,5,20,0,7,8,7,6,8,5,6,5,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,0,2,10,8,5,,,3,6,0,5,3,3,0,0,0,,
302,302.12,0,12,14,13,320,0,-0.35,1,36,2,20,16,16,16,16,16,0,5,8,6,10,5,,9,5,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,0,6,9,8,6,8,,4,7,0,5,3,3,0,0,0,,
302,302.12,0,12,14,13,321,0,0.3,1,29,2,30,15,15,20,10,10,0,6,6,7,8,7,7,6,5,2,21,speech pathology,3,marymount manhattan college,2,8,7,Long Island,"11,754",2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,70,5,5,15,0,5,8,8,8,8,10,0,7,6,,,,,5,5,0,5,3,3,0,0,0,,
303,303.12,0,12,14,2,308,0,0.43,0,27,4,17,19,18,17,11,18,0,8,9,10,7,6,6,8,2,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0,4,6,7,5,8,6,6,8,0,6,1,1,1,1,1,1,
303,303.12,0,12,14,2,309,0,0.59,1,32,2,20,20,20,20,10,10,1,10,10,10,9,10,,8,9,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0,7,8,8,8,8,7,7,8,0,6,1,1,1,1,1,1,
303,303.12,0,12,14,2,310,0,0.17,1,25,2,24,15,20,20,8,13,0,6,8,7,5,5,5,6,4,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0,7,5,7,3,6,2,4,6,0,6,1,1,1,1,1,1,
303,303.12,0,12,14,2,311,0,0.43,0,29,4,50,20,10,10,5,5,1,8,7,7,8,5,8,8,7,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0,8,7,8,8,8,6,7,6,0,6,1,1,1,1,1,1,
303,303.12,0,12,14,2,312,0,0.55,1,23,2,25,5,30,15,5,20,1,9,8,8,6,7,9,9,6,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0,6,10,9,8,8,7,7,8,0,6,1,1,1,1,1,1,
303,303.12,0,12,14,2,313,1,0.19,1,27,2,19,13,18,18,10,22,1,7,7,9,8,9,6,9,6,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,1,7,8,8,8,8,7,8,8,0,6,1,1,1,1,1,1,
303,303.12,0,12,14,2,314,0,0.51,0,32,6,20,10,30,20,10,10,1,6,7,7,7,6,6,7,6,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0,6,7,9,6,9,6,7,7,0,6,1,1,1,1,1,1,
303,303.12,0,12,14,2,315,0,0.58,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,0,7,7,7,7,6,3,6,4,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0,5,6,8,5,8,5,5,6,0,6,1,1,1,1,1,1,
303,303.12,0,12,14,2,316,0,0.48,1,25,2,25,20,15,25,10,5,0,6,5,6,6,3,3,4,4,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0,6,7,8,7,8,5,7,7,0,6,1,1,1,1,1,1,
303,303.12,0,12,14,2,317,0,0.56,1,30,2,50,0,20,20,0,10,1,7,7,9,8,7,9,7,7,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0,7,7,7,9,8,7,7,,0,6,1,1,1,1,1,1,
303,303.12,0,12,14,2,318,0,0.21,0,29,6,40,30,10,8,2,10,1,6,4,5,5,5,5,6,1,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0,5,7,7,6,7,5,6,8,0,6,1,1,1,1,1,1,
303,303.12,0,12,14,2,319,0,0.04,1,26,2,20,25,20,10,5,20,1,9,7,8,9,8,10,8,5,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0,3,6,5,5,5,4,4,7,0,6,1,1,1,1,1,1,
303,303.12,0,12,14,2,320,0,0.8,1,36,2,20,16,16,16,16,16,0,7,7,7,5,5,,5,2,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0,5,8,9,7,8,7,6,8,0,6,1,1,1,1,1,1,
303,303.12,0,12,14,2,321,0,0.51,1,29,2,30,15,15,20,10,10,0,5,7,7,6,6,6,6,5,2,33,Education,9,Harvard,2,2,1,"Brooklyn, NY","27,701",4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0,4,6,8,6,8,5,6,7,0,6,1,1,1,1,1,1,
304,304.12,0,12,14,8,308,0,0.11,0,27,4,17,19,18,17,11,18,0,7,9,8,7,6,7,8,4,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,2,8,9,1,8,0,5,2,0,5,3,3,0,0,0,,
304,304.12,0,12,14,8,309,0,0.36,1,32,2,20,20,20,20,10,10,0,8,10,8,10,8,4,8,2,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,6,7,8,8,7,4,5,5,0,5,3,3,0,0,0,,
304,304.12,0,12,14,8,310,0,0.07,1,25,2,24,15,20,20,8,13,1,8,7,7,7,7,5,7,6,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,8,7,9,2,6,0,3,3,0,5,3,3,0,0,0,,
304,304.12,0,12,14,8,311,0,0.31,0,29,4,50,20,10,10,5,5,1,7,7,4,5,5,5,6,9,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,7,7,7,5,7,5,5,5,0,5,3,3,0,0,0,,
304,304.12,0,12,14,8,312,0,0.13,1,23,2,25,5,30,15,5,20,0,6,6,6,6,4,3,6,6,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,7,6,8,3,5,5,5,5,0,5,3,3,0,0,0,,
304,304.12,0,12,14,8,313,0,0.25,1,27,2,19,13,18,18,10,22,0,6,8,7,8,6,6,7,7,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,6,9,8,7,5,5,6,5,0,5,3,3,0,0,0,,
304,304.12,0,12,14,8,314,0,0.63,0,32,6,20,10,30,20,10,10,0,5,7,5,6,7,5,6,5,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,6,9,10,3,9,4,6,5,0,5,3,3,0,0,0,,
304,304.12,0,12,14,8,315,0,0.51,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,0,7,9,8,8,3,3,6,4,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,6,8,10,3,8,2,6,5,0,5,3,3,0,0,0,,
304,304.12,0,12,14,8,316,0,0.41,1,25,2,25,20,15,25,10,5,1,8,8,8,9,6,6,8,5,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,9,8,9,9,9,5,6,5,0,5,3,3,0,0,0,,
304,304.12,0,12,14,8,317,1,0.61,1,30,2,50,0,20,20,0,10,1,8,6,8,8,8,7,8,6,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,1,7,7,8,10,7,8,9,5,0,5,3,3,0,0,0,,
304,304.12,0,12,14,8,318,0,0.31,0,29,6,40,30,10,8,2,10,0,5,6,5,6,6,3,5,1,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,5,6,7,3,7,2,6,5,0,5,3,3,0,0,0,,
304,304.12,0,12,14,8,319,0,-0.27,1,26,2,20,25,20,10,5,20,0,6,6,6,9,8,8,7,7,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,3,6,5,5,6,0,5,4,,5,3,3,0,0,0,,
304,304.12,0,12,14,8,320,0,0.49,1,36,2,20,16,16,16,16,16,0,5,7,6,5,5,,5,3,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,5,6,7,3,7,3,5,5,0,5,3,3,0,0,0,,
304,304.12,0,12,14,8,321,0,0.55,1,29,2,30,15,15,20,10,10,0,4,7,6,6,5,5,4,5,2,28,Speech Pathology,3,Holy Cross College,2,1,10,NYC-6 yrs. Grew up in Nebraska,"68,124",1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,5,5,6,3,5,0,4,5,,5,3,3,0,0,0,,
305,305.12,0,12,14,1,308,0,0.19,1,27,4,17,19,18,17,11,18,0,8,9,8,7,6,7,8,5,1,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,0,5,8,8,7,7,6,7,8,1,6,1,2,0,1,1,1,
305,305.12,0,12,14,1,309,1,0.46,0,32,2,20,20,20,20,10,10,1,10,10,10,10,10,5,8,5,2,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,1,7,9,9,8,2,7,8,8,0,6,1,2,0,1,1,1,
305,305.12,0,12,14,1,310,0,0.19,0,25,2,24,15,20,20,8,13,0,7,8,7,6,6,4,6,5,2,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,1,8,7,8,6,6,5,7,7,0,6,1,2,0,1,1,1,
305,305.12,0,12,14,1,311,0,0.03,1,29,4,50,20,10,10,5,5,0,5,7,6,5,6,7,6,10,2,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,1,9,8,8,6,6,7,8,7,0,6,1,2,0,1,1,1,
305,305.12,0,12,14,1,312,0,0.1,0,23,2,25,5,30,15,5,20,0,5,7,8,4,8,5,5,5,2,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,1,7,8,8,8,7,8,8,7,0,6,1,2,0,1,1,1,
305,305.12,0,12,14,1,313,0,0.23,0,27,2,19,13,18,18,10,22,0,6,7,7,5,6,4,5,5,2,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,0,7,7,7,6,7,6,7,6,0,6,1,2,0,1,1,1,
305,305.12,0,12,14,1,314,0,0.59,0,32,6,20,10,30,20,10,10,0,6,6,6,6,5,5,6,6,2,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,1,6,8,9,8,8,6,7,7,0,6,1,2,0,1,1,1,
305,305.12,0,12,14,1,315,1,0.53,0,27,2,6.67,19.05,42.86,9.52,14.29,7.62,1,9,8,8,6,4,5,7,6,2,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,1,5,9,9,8,7,8,8,7,0,6,1,2,0,1,1,1,
305,305.12,0,12,14,1,316,0,0.38,0,25,2,25,20,15,25,10,5,0,5,6,5,4,4,3,3,2,2,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,0,7,5,7,5,9,7,6,6,0,6,1,2,0,1,1,1,
305,305.12,0,12,14,1,317,0,0.46,0,30,2,50,0,20,20,0,10,1,8,9,9,8,5,5,7,9,2,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,0,8,5,8,9,7,3,7,7,0,6,1,2,0,1,1,1,
305,305.12,0,12,14,1,318,0,0.35,0,29,6,40,30,10,8,2,10,0,5,6,5,6,5,4,5,2,2,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,0,4,7,8,5,7,8,5,6,0,6,1,2,0,1,1,1,
305,305.12,0,12,14,1,319,0,-0.26,0,26,2,20,25,20,10,5,20,0,6,8,6,5,8,6,7,7,2,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,0,4,6,7,5,9,6,6,7,0,6,1,2,0,1,1,1,
305,305.12,0,12,14,1,320,0,0.45,0,36,2,20,16,16,16,16,16,0,8,2,9,5,9,,5,1,2,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,0,7,7,7,5,5,5,6,6,0,6,1,2,0,1,1,1,
305,305.12,0,12,14,1,321,0,0.47,0,29,2,30,15,15,20,10,10,0,4,8,7,6,5,5,5,5,2,29,math education,9,university of the philippines,4,6,9,philippines,,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5,1,7,6,7,6,6,5,6,6,0,6,1,2,0,1,1,1,
306,306.12,0,12,14,9,308,0,0.39,1,27,4,17,19,18,17,11,18,0,10,10,10,10,8,7,9,6,1,22,TESOL,9,National Taiwan University,4,6,2,Taiwan,,1,6,3,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7,16,20,19,16,18,11,22,13,18,18,16,13,6,9,8,8,8,0,9,9,9,9,8,9,8,5,1,6,1,3,1,1,1,1,1
306,306.12,0,12,14,9,309,0,-0.22,0,32,2,20,20,20,20,10,10,0,10,10,8,8,,,8,4,2,22,TESOL,9,National Taiwan University,4,6,2,Taiwan,,1,6,3,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7,16,20,19,16,18,11,22,13,18,18,16,13,6,9,8,8,8,1,8,9,8,9,8,6,8,6,0,6,1,3,1,1,1,1,1
306,306.12,0,12,14,9,310,0,0.1,0,25,2,24,15,20,20,8,13,0,8,8,7,6,7,3,6,5,2,22,TESOL,9,National Taiwan University,4,6,2,Taiwan,,1,6,3,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7,16,20,19,16,18,11,22,13,18,18,16,13,6,9,8,8,8,0,7,6,6,6,6,5,6,5,0,6,1,3,1,1,1,1,1
306,306.12,0,12,14,9,311,0,0,1,29,4,50,20,10,10,5,5,0,6,5,5,2,8,7,7,8,2,22,TESOL,9,National Taiwan University,4,6,2,Taiwan,,1,6,3,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7,16,20,19,16,18,11,22,13,18,18,16,13,6,9,8,8,8,1,8,8,7,8,7,6,8,6,0,6,1,3,1,1,1,1,1
306,306.12,0,12,14,9,312,0,-0.21,0,23,2,25,5,30,15,5,20,0,7,6,6,5,5,2,5,6,2,22,TESOL,9,National Taiwan University,4,6,2,Taiwan,,1,6,3,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7,16,20,19,16,18,11,22,13,18,18,16,13,6,9,8,8,8,1,7,8,8,7,7,6,7,6,0,6,1,3,1,1,1,1,1
